,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P
495,0.09090909090909083,-0.5,0.0,6,1,-0.6666666666666667,0.09090909090909083,-0.5,1,2,-0.84375,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0,0,0,-1.0,0.5,-1.0,0,0
2322,1.0,0.5,0.6666666666666665,12,0,1.0,-1.0,0.5,1,1,-0.25,0,2,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,-1.0,0.5,-1.0,2,0
912,-1.0,0.0,0.6666666666666665,2,1,0.6666666666666665,-1.0,0.0,0,0,-0.21875,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
13106,-0.6363636363636364,0.5,-1.0,0,1,-1.0,-0.6363636363636364,0.5,1,1,0.4375,1,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
151,-0.2727272727272727,-0.5,0.6666666666666665,12,1,0.6666666666666665,-0.2727272727272727,-0.5,1,2,-0.78125,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,-0.1428571428571429,-0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
9073,-0.4545454545454546,0.5,0.33333333333333326,12,1,0.6666666666666665,0.2727272727272727,-1.0,1,2,-0.65625,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
14180,0.6363636363636365,0.0,-0.33333333333333337,6,1,-0.6666666666666667,0.6363636363636365,0.0,0,2,-0.15625,0,2,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
13006,1.0,-1.0,-0.6666666666666667,12,1,-0.6666666666666667,1.0,-0.5,1,1,-0.6875,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
1739,-0.2727272727272727,0.5,-1.0,9,1,0.6666666666666665,-0.4545454545454546,-0.5,0,2,-0.65625,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
3002,0.09090909090909083,0.0,0.33333333333333326,2,0,0.33333333333333326,0.09090909090909083,1.0,1,1,-0.4375,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
14370,-0.6363636363636364,-0.5,-0.6666666666666667,16,0,-0.6666666666666667,-0.6363636363636364,-0.5,1,2,-0.625,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1,0
6962,-0.8181818181818181,0.0,0.6666666666666665,12,1,0.6666666666666665,-0.8181818181818181,0.0,1,1,-0.46875,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,0,0
13913,-0.8181818181818181,-1.0,-0.33333333333333337,9,1,0.6666666666666665,1.0,-0.5,0,1,0.28125,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,0,0
2884,-0.8181818181818181,-0.5,0.6666666666666665,12,0,1.0,-0.8181818181818181,-0.5,1,1,-0.3125,1,5,2,-0.19999999999999996,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
3721,-0.4545454545454546,-0.5,-0.6666666666666667,12,1,0.6666666666666665,-0.4545454545454546,0.5,1,1,-0.1875,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
7128,0.2727272727272727,-0.5,0.33333333333333326,12,1,-1.0,0.2727272727272727,-0.5,1,2,-0.6875,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
888,-0.09090909090909083,-0.5,-0.6666666666666667,6,1,0.6666666666666665,-0.09090909090909083,-0.5,1,1,-0.28125,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
5472,0.8181818181818183,-1.0,-0.6666666666666667,9,1,1.0,0.8181818181818183,-0.5,1,2,0.0,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
3202,0.8181818181818183,0.0,-0.33333333333333337,12,1,-0.6666666666666667,0.8181818181818183,0.0,1,1,-0.125,0,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
9973,0.8181818181818183,-0.5,0.6666666666666665,16,1,1.0,0.8181818181818183,-0.5,1,0,0.03125,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
4824,-0.09090909090909083,0.5,0.0,12,1,0.6666666666666665,-0.8181818181818181,-1.0,1,1,-0.1875,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,0,0
4705,-1.0,-1.0,-0.33333333333333337,9,1,-1.0,-1.0,1.0,0,2,-0.40625,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-1.0,0.5,-1.0,2,0
343,-0.2727272727272727,0.5,0.33333333333333326,6,1,-1.0,-0.2727272727272727,0.5,1,1,-0.0625,1,2,1,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,2,0
4137,0.6363636363636365,0.0,1.0,2,1,0.33333333333333326,0.6363636363636365,0.5,1,1,-0.03125,0,2,1,-0.19999999999999996,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.0,-0.5,2,0
11103,-0.8181818181818181,-0.5,0.6666666666666665,12,1,0.33333333333333326,-0.8181818181818181,-0.5,1,2,-0.3125,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,0,-1.0,0.5,-1.0,1,0
3189,1.0,0.0,1.0,12,0,-0.6666666666666667,1.0,0.5,1,1,-0.65625,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,0,0
4523,0.2727272727272727,-0.5,1.0,6,0,0.33333333333333326,0.2727272727272727,-0.5,1,1,0.28125,1,2,1,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,2,0
2224,-0.4545454545454546,0.0,-0.33333333333333337,6,1,-0.6666666666666667,-0.4545454545454546,0.0,1,1,-0.15625,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
2122,-1.0,0.5,0.6666666666666665,16,1,-0.6666666666666667,0.4545454545454546,-1.0,0,2,0.0,1,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1,0
6859,0.6363636363636365,-1.0,1.0,9,1,0.33333333333333326,0.6363636363636365,-1.0,1,1,0.75,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,1.0,0,0,0,-1.0,0.5,-1.0,2,0
14989,0.4545454545454546,-0.5,1.0,16,1,0.33333333333333326,0.4545454545454546,-0.5,0,2,-0.46875,0,2,1,0.6000000000000001,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
12780,1.0,0.5,-1.0,16,1,0.0,0.8181818181818183,-1.0,1,2,-0.34375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
12443,0.09090909090909083,1.0,0.33333333333333326,16,1,0.33333333333333326,0.09090909090909083,1.0,1,1,-0.65625,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
9744,0.6363636363636365,0.5,0.33333333333333326,12,1,-1.0,0.6363636363636365,0.5,1,1,0.21875,0,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.0,-0.5,0,0
7367,-0.4545454545454546,0.5,1.0,14,0,-0.6666666666666667,-0.4545454545454546,1.0,1,1,-0.15625,1,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
12562,0.8181818181818183,0.0,-1.0,16,1,1.0,0.6363636363636365,0.5,1,1,0.75,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
4735,-0.8181818181818181,-1.0,-0.6666666666666667,2,1,0.6666666666666665,-0.8181818181818181,-1.0,1,1,-0.5,1,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
12994,-0.4545454545454546,-1.0,1.0,6,0,0.33333333333333326,-0.4545454545454546,-1.0,1,1,0.59375,0,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,1.0,0,0,0,-1.0,0.5,-1.0,0,0
1465,-0.6363636363636364,-1.0,0.6666666666666665,12,1,0.6666666666666665,-0.6363636363636364,0.5,1,1,0.21875,1,0,0,0.6000000000000001,-0.5,0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,0,0
4594,-0.6363636363636364,-0.5,-0.6666666666666667,6,1,-0.6666666666666667,-0.6363636363636364,-0.5,1,1,-0.34375,0,2,1,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
3566,-0.2727272727272727,-1.0,0.6666666666666665,16,1,0.6666666666666665,-0.2727272727272727,-1.0,1,1,-0.375,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
5841,0.09090909090909083,-1.0,-0.6666666666666667,12,1,0.33333333333333326,0.09090909090909083,0.0,1,2,-0.71875,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,-0.7142857142857143,-0.25,1,0,0,0.33333333333333326,0.5,-1.0,0,0
283,-0.6363636363636364,0.5,0.6666666666666665,12,1,0.33333333333333326,-0.2727272727272727,-0.5,1,1,-0.3125,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,2,0
14311,-0.6363636363636364,0.5,-0.6666666666666667,0,1,-0.6666666666666667,-0.2727272727272727,0.5,1,1,0.0,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,0
6176,0.2727272727272727,0.0,-0.6666666666666667,9,1,0.6666666666666665,0.2727272727272727,0.5,0,1,-0.25,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
10580,0.8181818181818183,0.0,0.0,12,1,0.6666666666666665,0.6363636363636365,-0.5,1,1,-0.1875,1,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,1,-0.33333333333333337,0.5,-1.0,1,0
4152,0.2727272727272727,0.5,0.33333333333333326,16,1,-1.0,0.2727272727272727,0.5,1,2,-0.09375,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
14911,0.8181818181818183,-1.0,0.0,16,1,1.0,-0.6363636363636364,0.5,1,2,-0.84375,0,0,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0,0,0,0.33333333333333326,0.5,-1.0,0,0
9253,-0.2727272727272727,-0.5,1.0,16,1,-0.6666666666666667,-0.2727272727272727,0.5,1,1,-0.1875,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,0,0
7377,0.4545454545454546,-0.5,-0.33333333333333337,6,1,0.6666666666666665,0.4545454545454546,-0.5,1,1,-0.21875,1,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
13572,-0.09090909090909083,0.5,-0.6666666666666667,0,0,0.33333333333333326,-0.8181818181818181,-1.0,1,1,-0.25,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
14334,0.6363636363636365,0.0,0.33333333333333326,9,1,-1.0,0.6363636363636365,0.0,1,1,0.8125,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,1.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
9366,0.8181818181818183,-0.5,-1.0,2,1,-1.0,0.8181818181818183,-0.5,1,1,-0.375,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.0,-0.5,2,0
3162,0.8181818181818183,-0.5,-0.6666666666666667,12,1,1.0,0.8181818181818183,-0.5,1,1,-0.15625,0,0,0,-1.0,1.0,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,-1.0,-0.5,-1.0,0,0
2631,-1.0,-1.0,0.6666666666666665,12,1,0.6666666666666665,-1.0,-1.0,1,1,0.46875,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,0,0
13268,0.6363636363636365,0.0,1.0,9,1,0.33333333333333326,0.6363636363636365,0.0,1,1,0.09375,0,2,1,-1.0,1.0,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
13134,0.09090909090909083,0.5,-0.33333333333333337,9,1,0.6666666666666665,-0.09090909090909083,-0.5,1,2,-0.4375,0,0,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,1
10300,1.0,0.5,1.0,12,1,-1.0,1.0,0.5,1,1,-0.0625,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,0,0
1203,-0.4545454545454546,-0.5,-0.33333333333333337,6,1,0.6666666666666665,-0.4545454545454546,0.0,1,2,-0.984375,0,2,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,1.0,-1.0,0,0,0,1.0,0.5,-1.0,2,0
14072,0.4545454545454546,-1.0,-1.0,6,1,-1.0,0.4545454545454546,-1.0,1,1,-0.1875,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
10451,0.8181818181818183,0.5,0.33333333333333326,2,1,-0.6666666666666667,0.6363636363636365,-1.0,0,2,0.53125,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1,0
616,0.2727272727272727,0.5,-1.0,6,1,0.6666666666666665,-1.0,-1.0,1,1,-0.65625,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,-0.4285714285714286,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
3115,-0.09090909090909083,-0.5,0.0,9,1,-1.0,-0.09090909090909083,1.0,1,1,0.8125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.7142857142857142,1.0,0,0,0,1.0,0.5,-1.0,2,0
12476,0.2727272727272727,0.5,0.6666666666666665,14,1,0.6666666666666665,-1.0,-0.5,1,1,-0.625,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1,0
7482,0.4545454545454546,0.5,1.0,16,1,0.6666666666666665,0.09090909090909083,-0.5,0,2,-0.1875,0,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.25,0,0,0,-1.0,0.5,-1.0,2,0
14454,0.6363636363636365,0.5,0.6666666666666665,12,0,0.33333333333333326,0.6363636363636365,0.5,1,1,-0.40625,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
2729,-1.0,0.0,0.33333333333333326,10,1,-1.0,-1.0,1.0,1,2,-0.1875,0,5,2,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,0,0
12213,0.4545454545454546,0.0,0.0,6,0,1.0,0.4545454545454546,0.0,1,1,0.375,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1,1
12702,-1.0,0.0,-1.0,16,1,1.0,0.4545454545454546,-1.0,1,2,-0.59375,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,2,0
10176,-0.2727272727272727,1.0,-0.33333333333333337,12,1,1.0,-0.4545454545454546,-1.0,1,2,-0.46875,0,0,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,0,0
1357,1.0,0.0,-0.6666666666666667,2,1,0.33333333333333326,1.0,0.5,1,2,-0.15625,0,5,2,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-1.0,0.5,-1.0,0,0
9841,-0.4545454545454546,-1.0,-1.0,6,1,1.0,-0.4545454545454546,0.0,1,1,0.875,0,4,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,1.0,0,0,0,1.0,0.5,-1.0,1,1
7799,0.09090909090909083,-0.5,-0.33333333333333337,16,1,1.0,0.09090909090909083,0.0,0,1,0.09375,0,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,0
11893,-0.09090909090909083,-1.0,0.6666666666666665,6,1,0.6666666666666665,-0.09090909090909083,-0.5,1,1,-0.4375,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
13800,0.09090909090909083,1.0,0.33333333333333326,9,1,1.0,0.8181818181818183,0.5,1,1,0.78125,0,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,1.0,1,0,0,1.0,0.5,-1.0,1,0
1591,0.8181818181818183,-1.0,0.6666666666666665,2,1,1.0,0.8181818181818183,-1.0,1,2,-0.46875,1,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
14977,0.4545454545454546,0.0,-0.33333333333333337,12,1,1.0,0.4545454545454546,0.5,1,1,0.875,0,1,0,1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,-1.0,0.5,-1.0,1,0
3141,0.8181818181818183,0.5,1.0,12,1,0.33333333333333326,0.8181818181818183,0.5,1,2,-0.3125,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
5339,-0.2727272727272727,-0.5,-0.33333333333333337,16,1,-0.6666666666666667,-0.2727272727272727,-0.5,1,1,-0.15625,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
547,-0.4545454545454546,0.0,-0.33333333333333337,16,1,0.33333333333333326,0.2727272727272727,-0.5,1,1,-0.6875,0,0,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
7119,0.8181818181818183,-0.5,1.0,12,1,-0.6666666666666667,0.6363636363636365,0.5,1,2,-0.40625,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,1,1.0,0.5,-1.0,2,0
11925,-0.2727272727272727,0.0,0.6666666666666665,16,1,1.0,-0.2727272727272727,0.5,1,1,-0.53125,0,0,0,1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
14284,-0.8181818181818181,1.0,0.0,12,1,0.6666666666666665,-0.8181818181818181,1.0,1,2,-0.65625,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
26,0.2727272727272727,0.0,0.33333333333333326,6,1,0.33333333333333326,0.09090909090909083,0.5,1,1,-0.84375,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,-0.1428571428571429,-0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
1067,0.6363636363636365,1.0,-0.6666666666666667,12,1,0.33333333333333326,-0.6363636363636364,-1.0,1,1,-0.28125,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,2,0
3919,-0.4545454545454546,0.5,0.33333333333333326,6,1,0.33333333333333326,0.2727272727272727,-1.0,1,2,-0.53125,0,2,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,1.0,0.0,0,0,0,1.0,0.5,-1.0,2,0
6605,1.0,0.5,-1.0,6,1,0.6666666666666665,0.4545454545454546,0.5,1,2,-0.90625,1,4,1,1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,-0.1428571428571429,-0.5,0,0,0,1.0,0.5,-1.0,1,0
5530,-1.0,-1.0,0.33333333333333326,9,1,0.33333333333333326,-1.0,-1.0,1,1,-0.09375,0,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1,0
6679,0.4545454545454546,-0.5,-0.6666666666666667,0,1,-1.0,-0.6363636363636364,-1.0,1,2,-0.625,0,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
5399,-0.6363636363636364,-1.0,-1.0,16,0,-0.6666666666666667,-0.2727272727272727,0.5,1,1,-0.28125,0,0,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
8886,0.6363636363636365,0.0,0.33333333333333326,12,1,0.6666666666666665,0.6363636363636365,0.5,1,1,0.0,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
8082,0.4545454545454546,-1.0,0.33333333333333326,9,1,-0.6666666666666667,0.4545454545454546,-0.5,1,1,-0.15625,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.25,0,0,0,1.0,0.5,-1.0,2,0
14508,0.4545454545454546,1.0,-0.33333333333333337,16,1,-0.6666666666666667,0.4545454545454546,1.0,0,2,-0.4375,0,0,0,0.6000000000000001,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,0,0
14618,0.6363636363636365,0.0,1.0,9,1,-1.0,0.6363636363636365,0.0,1,1,-0.15625,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,-1.0,0.5,-1.0,1,0
437,-1.0,0.0,0.33333333333333326,2,1,0.33333333333333326,-1.0,0.0,1,1,0.53125,0,0,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,0,0
11219,-0.09090909090909083,0.0,-0.6666666666666667,12,1,-0.6666666666666667,-0.09090909090909083,0.0,1,1,-0.5,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
14052,0.6363636363636365,-1.0,0.0,2,1,-0.6666666666666667,0.6363636363636365,-0.5,1,1,-0.21875,1,1,0,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,0,0,1,0.33333333333333326,0.5,-1.0,1,0
5270,-0.8181818181818181,1.0,-0.6666666666666667,2,1,0.6666666666666665,1.0,-1.0,1,1,0.78125,1,1,0,-1.0,1.0,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
1862,0.2727272727272727,-0.5,-0.6666666666666667,5,1,-1.0,-1.0,-1.0,1,2,-0.59375,0,5,2,1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,1
10736,0.8181818181818183,0.5,-1.0,16,1,0.6666666666666665,0.8181818181818183,0.5,1,1,0.5625,0,1,0,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,1.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
