,FraudFound_P,Month,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,MaritalStatus,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,WeekOfMonth,WeekOfMonthClaimed,Age,Deductible,DriverRating
1215,0,-0.09090909090909083,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,-0.09090909090909083,-0.33333333333333337,-0.5,0.0,1.0,0.5,1.0,-0.33333333333333337,1.0,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.4375,-0.5,1.0
1216,0,-0.09090909090909083,-0.33333333333333337,0.4444444444444444,0.6666666666666665,-0.8181818181818181,0.33333333333333326,-1.0,-1.0,-0.6,0.5,1.0,-1.0,-0.1428571428571429,-0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,-1.0,-0.78125,-0.5,-0.33333333333333326
1217,0,-0.09090909090909083,-0.6666666666666667,0.4444444444444444,0.6666666666666665,-0.09090909090909083,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,-0.5,-0.5,-0.40625,-0.5,0.3333333333333335
1218,0,-0.09090909090909083,1.0,0.4444444444444444,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1.0,0.0,-0.5,0.0,1,1,1,0,0,0,-1.0,-0.5,-0.5625,-0.5,-0.9999999999999999
1219,0,-0.09090909090909083,0.0,0.4444444444444444,0.6666666666666665,-0.09090909090909083,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,-0.1428571428571429,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-0.625,-0.5,0.3333333333333335
1220,0,0.09090909090909083,-0.6666666666666667,0.0,1.0,0.09090909090909083,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,-0.46875,-0.5,-0.9999999999999999
1221,0,0.4545454545454546,-0.6666666666666667,0.0,-0.6666666666666667,0.4545454545454546,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,1.0,-0.46875,-0.5,-0.9999999999999999
1222,0,0.4545454545454546,-0.33333333333333337,0.8888888888888888,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,1,0,0,0,1.0,1.0,-0.5,-0.5,-0.9999999999999999
1223,1,-0.4545454545454546,-0.33333333333333337,0.0,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,0.28125,-0.5,-0.9999999999999999
1224,0,0.4545454545454546,0.6666666666666665,0.0,1.0,-0.6363636363636364,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,-1.0,0.1428571428571428,0.25,-1.0,-0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.34375,0.0,0.3333333333333335
1225,0,-1.0,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,0.25,-0.5,-0.33333333333333326
1226,0,-0.4545454545454546,-0.33333333333333337,-0.4444444444444444,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-0.19999999999999996,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,0.0,0.4375,-0.5,-0.9999999999999999
1227,0,-0.6363636363636364,-0.33333333333333337,-1.0,1.0,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,0,1,0,0,0,0,0.5,0.5,-0.15625,-0.5,0.3333333333333335
1228,0,-0.6363636363636364,0.0,0.4444444444444444,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.25,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.15625,-0.5,0.3333333333333335
1229,0,-0.2727272727272727,-1.0,-0.7777777777777778,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-1.0,-1.0,-0.6,0.5,1.0,-1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,0,1,1,0,0,0,0.0,0.0,0.40625,-0.5,1.0
1230,0,-0.2727272727272727,0.6666666666666665,0.8888888888888888,-1.0,-1.0,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,0.0,1.0,1,0,0,0,0,0,0.5,-0.5,-0.4375,-0.5,0.3333333333333335
1231,1,-0.4545454545454546,0.0,0.0,0.33333333333333326,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,0.125,-0.5,0.3333333333333335
1232,0,-0.6363636363636364,1.0,-0.33333333333333337,1.0,-0.6363636363636364,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,-0.1428571428571429,0.5,1.0,0.5,-1.0,-1.0,1,0,0,0,0,0,-0.5,-0.5,0.0,-0.5,1.0
1233,0,0.6363636363636365,-0.6666666666666667,0.0,1.0,-0.6363636363636364,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-0.5,-0.09375,-0.5,-0.33333333333333326
1234,0,0.09090909090909083,1.0,-0.33333333333333337,1.0,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,1.0,0.0,-0.28125,-0.5,0.3333333333333335
1235,0,0.09090909090909083,0.33333333333333326,0.4444444444444444,-1.0,0.09090909090909083,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.53125,-0.5,-0.9999999999999999
1236,0,0.2727272727272727,0.6666666666666665,0.4444444444444444,-1.0,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,0.5,-0.34375,-0.5,1.0
1237,0,-1.0,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,-1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-1.0,-1.0,-0.3125,-0.5,1.0
1238,0,0.2727272727272727,-0.6666666666666667,0.4444444444444444,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.75,-0.33333333333333337,0.5,-1.0,0.0,0,1,0,0,0,0,1.0,0.0,0.34375,-0.5,-0.33333333333333326
1239,0,0.2727272727272727,0.0,0.4444444444444444,0.6666666666666665,-1.0,0.33333333333333326,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.1428571428571428,0.0,-0.33333333333333337,0.0,-0.5,-1.0,0,1,0,0,0,0,0.5,-0.5,-0.65625,-0.5,1.0
1240,0,0.2727272727272727,0.33333333333333326,-0.7777777777777778,0.33333333333333326,0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.4375,1.0,-0.9999999999999999
1241,0,0.2727272727272727,0.0,0.8888888888888888,0.6666666666666665,0.2727272727272727,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.5,0.3125,-0.5,-0.33333333333333326
1242,0,0.2727272727272727,1.0,0.33333333333333326,0.33333333333333326,0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,-0.33333333333333337,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.0,0.3125,-0.5,0.3333333333333335
1243,0,1.0,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,-1.0,0.33333333333333326,-0.25,0.0,1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,-0.984375,-0.5,-0.33333333333333326
1244,0,0.8181818181818183,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.40625,-0.5,0.3333333333333335
1245,0,-0.2727272727272727,1.0,-0.33333333333333337,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.5,1.0,-0.375,-0.5,-0.9999999999999999
1246,0,-0.2727272727272727,-0.33333333333333337,0.8888888888888888,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.5,-0.15625,-0.5,0.3333333333333335
1247,0,0.2727272727272727,1.0,-1.0,1.0,0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,0.5,-0.40625,-0.5,-0.33333333333333326
1248,0,-0.4545454545454546,-1.0,0.8888888888888888,1.0,0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.75,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,-1.0,0.40625,-0.5,-0.9999999999999999
1249,0,-0.4545454545454546,-0.6666666666666667,-0.33333333333333337,0.33333333333333326,-0.4545454545454546,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.03125,-0.5,0.3333333333333335
1250,0,-0.2727272727272727,1.0,0.8888888888888888,-1.0,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,1.0,-0.125,-0.5,1.0
1251,0,-0.2727272727272727,0.0,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.5625,-0.5,-0.33333333333333326
1252,0,-0.2727272727272727,0.6666666666666665,-0.33333333333333337,1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-0.5625,-0.5,1.0
1253,0,-0.8181818181818181,1.0,0.8888888888888888,1.0,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,-0.5,-0.59375,-0.5,0.3333333333333335
1254,0,-0.6363636363636364,0.33333333333333326,0.8888888888888888,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,0.28125,-0.5,0.3333333333333335
1255,0,-0.6363636363636364,-0.33333333333333337,-0.7777777777777778,1.0,-0.6363636363636364,0.33333333333333326,-1.0,-1.0,-0.6,0.5,1.0,-1.0,-0.1428571428571429,0.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-0.5,-0.59375,-0.5,-0.9999999999999999
1256,0,-0.4545454545454546,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,-0.4545454545454546,0.33333333333333326,-1.0,-1.0,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.0,-0.984375,-0.5,0.3333333333333335
1257,0,-0.6363636363636364,0.6666666666666665,-0.7777777777777778,1.0,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,0,1,0,0,0,-0.5,0.0,-0.5625,-0.5,1.0
1258,0,-0.6363636363636364,0.6666666666666665,-0.4444444444444444,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,0.5,1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,0.375,-0.5,-0.33333333333333326
1259,0,-0.8181818181818181,-1.0,-0.7777777777777778,1.0,-0.8181818181818181,-0.33333333333333337,-1.0,-1.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,1.0,-0.1875,-0.5,-0.9999999999999999
1261,0,1.0,0.33333333333333326,0.4444444444444444,0.6666666666666665,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,-0.09375,-0.5,-0.9999999999999999
1262,0,1.0,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,1.0,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.6875,-0.5,-0.9999999999999999
1263,0,-0.6363636363636364,-0.6666666666666667,0.8888888888888888,0.6666666666666665,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.34375,-0.5,1.0
1264,0,-0.6363636363636364,0.0,0.0,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,0.0,-0.4375,-0.5,1.0
1265,0,-0.4545454545454546,-0.6666666666666667,0.4444444444444444,1.0,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,0.0,0.125,-0.5,-0.9999999999999999
1266,0,-0.6363636363636364,0.6666666666666665,0.8888888888888888,-0.6666666666666667,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,-0.4285714285714286,-0.25,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-1.0,-0.5,-0.75,-0.5,1.0
1267,0,-0.6363636363636364,0.0,-0.33333333333333337,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,-0.28125,-0.5,0.3333333333333335
1268,0,-0.6363636363636364,0.33333333333333326,0.4444444444444444,0.6666666666666665,-0.6363636363636364,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.25,-1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.0,-0.15625,-0.5,1.0
1269,0,-0.6363636363636364,1.0,0.4444444444444444,-1.0,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,0,1,1,0,0,-0.5,0.0,-0.65625,-0.5,1.0
1270,0,-0.6363636363636364,0.6666666666666665,-0.7777777777777778,0.33333333333333326,-0.6363636363636364,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,-0.375,-0.5,-0.9999999999999999
1271,0,-0.6363636363636364,0.0,0.4444444444444444,-1.0,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,-1.0,-0.5,0.33333333333333326,0.5,0.0,0.0,1,1,1,0,0,0,-1.0,0.0,-0.9375,-0.5,0.3333333333333335
1272,0,-0.6363636363636364,-0.33333333333333337,-0.33333333333333337,0.6666666666666665,-0.6363636363636364,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,0.0,-0.65625,-0.5,0.3333333333333335
1273,0,1.0,-0.6666666666666667,0.4444444444444444,0.6666666666666665,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,0.03125,-0.5,-0.9999999999999999
1274,0,1.0,-0.6666666666666667,-0.7777777777777778,1.0,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.25,-1.0,-1.0,-1.0,0.0,1,1,0,0,0,0,0.0,0.5,-0.1875,-0.5,0.3333333333333335
1276,0,-0.4545454545454546,-0.6666666666666667,0.8888888888888888,0.33333333333333326,-0.4545454545454546,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,0.0,-0.59375,-0.5,-0.33333333333333326
1277,0,1.0,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,-0.5,-0.5,0.40625,-0.5,-0.33333333333333326
1278,0,1.0,0.6666666666666665,0.0,0.6666666666666665,1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,0,0,1,0,0,-1.0,-1.0,-0.5625,-0.5,-0.33333333333333326
1279,0,1.0,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,1.0,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.25,1.0,0.5,-1.0,1.0,1,0,0,0,0,0,-1.0,-1.0,-0.125,-0.5,1.0
1280,0,1.0,0.6666666666666665,0.0,0.33333333333333326,1.0,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-0.5,-0.125,-0.5,0.3333333333333335
1281,0,-0.6363636363636364,0.0,0.0,-0.6666666666666667,-0.6363636363636364,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.1428571428571428,-0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,1,0.0,0.0,-0.84375,-0.5,1.0
1282,0,-0.6363636363636364,-0.33333333333333337,1.0,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.5,0.0,-0.19999999999999996,0.5,1.0,-1.0,0.7142857142857142,0.5,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.0625,-0.5,0.3333333333333335
1283,0,-0.6363636363636364,-1.0,0.4444444444444444,-0.6666666666666667,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.53125,-0.5,-0.33333333333333326
1284,0,-0.6363636363636364,1.0,-1.0,0.33333333333333326,-0.6363636363636364,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,1.0,-0.28125,-0.5,1.0
1285,0,-0.6363636363636364,1.0,-0.4444444444444444,0.6666666666666665,-0.6363636363636364,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,1.0,0.5,-1.0,1.0,1,0,0,1,0,0,-0.5,0.5,-0.375,-0.5,-0.9999999999999999
1286,0,-0.6363636363636364,0.33333333333333326,0.4444444444444444,0.33333333333333326,-0.6363636363636364,-0.33333333333333337,0.5,1.0,-0.19999999999999996,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,1.0,-0.1875,-0.5,0.3333333333333335
1287,0,1.0,-1.0,0.4444444444444444,-0.6666666666666667,1.0,-0.33333333333333337,-0.5,0.0,0.6000000000000001,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,-1.0,0.5,-1.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-0.34375,-0.5,-0.9999999999999999
1288,0,0.2727272727272727,-0.33333333333333337,0.0,0.33333333333333326,0.2727272727272727,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,-1.0,0.5,-0.53125,-0.5,0.3333333333333335
1289,0,-0.4545454545454546,0.33333333333333326,-0.7777777777777778,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-0.19999999999999996,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,0.0,-0.125,-0.5,1.0
1290,0,-0.4545454545454546,-0.6666666666666667,0.2222222222222221,-1.0,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,0.03125,-0.5,1.0
1291,0,-0.4545454545454546,0.33333333333333326,0.8888888888888888,-1.0,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,1,0,0,0,0.5,0.5,-0.5625,-0.5,0.3333333333333335
1292,0,-0.4545454545454546,-1.0,0.4444444444444444,-1.0,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.5,0.33333333333333326,0.5,-1.0,1.0,1,0,0,0,0,1,-1.0,-1.0,0.03125,-0.5,-0.33333333333333326
1293,0,-0.6363636363636364,0.6666666666666665,0.4444444444444444,0.6666666666666665,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.6875,-0.5,0.3333333333333335
1294,0,0.2727272727272727,0.33333333333333326,0.8888888888888888,0.33333333333333326,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,-1.0,1.0,1,0,0,0,0,0,-1.0,-1.0,-0.46875,-0.5,-0.33333333333333326
1295,0,1.0,1.0,0.4444444444444444,0.6666666666666665,1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0.33333333333333326,0.5,-1.0,0.0,1,0,0,0,0,0,0.5,1.0,-0.5625,-0.5,-0.9999999999999999
1296,0,-1.0,0.6666666666666665,0.4444444444444444,1.0,-1.0,-0.33333333333333337,0.5,1.0,-0.19999999999999996,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-1.0,0.0625,-0.5,0.3333333333333335
1297,0,-1.0,-0.33333333333333337,-1.0,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,1.0,0.5,1.0,-1.0,0.1428571428571428,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-0.125,-0.5,1.0
1298,0,-1.0,0.6666666666666665,-0.33333333333333337,-0.6666666666666667,-1.0,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,0.0,-0.3125,-0.5,-0.33333333333333326
1299,0,-1.0,1.0,-0.7777777777777778,0.33333333333333326,-1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.5,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,0.0625,-0.5,-0.33333333333333326
1300,0,0.09090909090909083,-0.6666666666666667,0.8888888888888888,0.33333333333333326,0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,0.5,-0.5,-0.5,0.3333333333333335
1301,0,0.8181818181818183,0.6666666666666665,0.0,0.6666666666666665,0.8181818181818183,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,0.21875,-0.5,1.0
1302,0,0.6363636363636365,0.6666666666666665,0.0,0.6666666666666665,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-1.0,0.7142857142857142,0.25,1.0,0.0,-0.5,1.0,1,1,0,0,0,0,-0.5,-0.5,-0.15625,1.0,0.3333333333333335
1303,0,-0.2727272727272727,0.6666666666666665,0.0,-1.0,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,-1.0,-0.3125,-0.5,-0.33333333333333326
